t_ms i_pApF mV
467.699999999997 -1.45453479299214 -69.4496633493605
467.800000000003 -1.3948349879055 -69.4488290309474
467.899999999994 -1.39981001960725 -69.4479947125344
468 -1.43960981295376 -69.3720717369481
468.100000000006 -1.40975996794388 -69.3712076704328
468.199999999997 -1.42468483291538 -69.3703436039174
468.300000000003 -1.39981001960725 -69.369479537402
468.399999999994 -1.42965986461713 -69.3686154708867
468.5 -1.42965986461713 -69.3677514043713
468.600000000006 -1.434634781252 -69.3668873378559
468.699999999997 -1.404785051309 -69.3660232713406
468.800000000003 -1.44458484465551 -69.3651592048252
468.899999999994 -1.40975996794388 -69.3642951383098
469 -1.44955976129038 -69.2856650854111
469.100000000006 -1.379910122934 -69.2847693317475
469.199999999997 -1.44458484465551 -69.2838735780839
469.300000000003 -1.44458484465551 -69.2829778244202
469.399999999994 -1.45950970962701 -69.2820820707566
469.5 -1.39981001960725 -69.281186317093
469.600000000006 -1.45453479299214 -69.2802905634294
469.699999999997 -1.37493509123224 -69.2793948097658
469.800000000003 -1.4197099162805 -69.2784990561021
469.899999999994 -1.4197099162805 -69.2776033024385
470 -1.40975996794388 -69.196089719049
470.100000000006 -1.45950970962701 -69.1951601547709
470.199999999997 -1.43960981295376 -69.1942305904928
470.300000000003 -1.44955976129038 -69.1933010262148
470.399999999994 -1.37493509123224 -69.1923714619367
470.5 -1.42468483291538 -69.1914418976586
470.600000000006 -1.44955976129038 -69.1905123333806
470.699999999997 -1.43960981295376 -69.1895827691025
470.800000000003 -1.46448474132877 -69.1886532048244
470.899999999994 -1.42965986461713 -69.1877236405463
471 -1.40975996794388 -69.1031332912423
471.100000000006 -1.42965986461713 -69.1021675849633
471.199999999997 -1.40975996794388 -69.1012018786842
471.300000000003 -1.49433458633865 -69.1002361724052
471.399999999994 -1.48935955463689 -69.0992704661261
471.5 -1.42468483291538 -69.0983047598471
471.600000000006 -1.3948349879055 -69.097339053568
471.699999999997 -1.38488503956887 -69.096373347289
471.800000000003 -1.39981001960725 -69.09540764101
471.899999999994 -1.379910122934 -69.0944419347309
472 -1.40975996794388 -69.0065626633376
472.100000000006 -1.379910122934 -69.0055582484335
472.199999999997 -1.45950970962701 -69.0045538335294
472.300000000003 -1.44458484465551 -69.0035494186253
472.399999999994 -1.434634781252 -69.0025450037212
472.5 -1.40975996794388 -69.0015405888171
472.600000000006 -1.44955976129038 -69.000536173913
472.699999999997 -1.30528545287585 -68.9995317590089
472.800000000003 -1.404785051309 -68.9985273441048
472.899999999994 -1.38986007127062 -68.9975229292007
473 -1.3948349879055 -68.9061211729269
473.100000000006 -1.36996017459737 -68.9050752156378
473.199999999997 -1.4197099162805 -68.9040292583487
473.300000000003 -1.38488503956887 -68.9029833010595
473.399999999994 -1.38488503956887 -68.9019373437704
473.5 -1.35006027792411 -68.9008913864813
473.600000000006 -1.43960981295376 -68.8998454291922
473.699999999997 -1.44458484465551 -68.8987994719031
473.800000000003 -1.44955976129038 -68.897753514614
473.899999999994 -1.41473488457875 -68.8967075573249
474 -1.37493509123224 -68.8015254440152
474.100000000006 -1.3948349879055 -68.800434806018
474.199999999997 -1.47940960630027 -68.7993441680208
474.300000000003 -1.42965986461713 -68.7982535300235
474.399999999994 -1.3948349879055 -68.7971628920263
474.5 -1.41473488457875 -68.796072254029
474.600000000006 -1.42468483291538 -68.7949816160318
474.699999999997 -1.44458484465551 -68.7938909780346
474.800000000003 -1.38488503956887 -68.7928003400373
474.899999999994 -1.4197099162805 -68.7917097020401
475 -1.40975996794388 -68.6924616442916
475.100000000006 -1.404785051309 -68.6913228385598
475.199999999997 -1.434634781252 -68.690184032828
475.300000000003 -1.45453479299214 -68.6890452270961
475.399999999994 -1.45950970962701 -68.6879064213643
475.5 -1.43960981295376 -68.6867676156324
475.600000000006 -1.45453479299214 -68.6856288099006
475.699999999997 -1.41473488457875 -68.6844900041688
475.800000000003 -1.43960981295376 -68.6833511984369
475.899999999994 -1.38986007127062 -68.6822123927051
476 -1.40975996794388 -68.5785810711076
476.100000000006 -1.42965986461713 -68.5773902095686
476.199999999997 -1.47940960630027 -68.5761993480296
476.300000000003 -1.44955976129038 -68.5750084864905
476.399999999994 -1.42965986461713 -68.5738176249515
476.5 -1.42965986461713 -68.5726267634124
476.600000000006 -1.44458484465551 -68.5714359018734
476.699999999997 -1.42965986461713 -68.5702450403343
476.800000000003 -1.47940960630027 -68.5690541787953
476.899999999994 -1.3948349879055 -68.5678633172563
477 -1.38488503956887 -68.4594949172034
477.100000000006 -1.42468483291538 -68.4582476483045
477.199999999997 -1.47940960630027 -68.4570003794057
477.300000000003 -1.39981001960725 -68.4557531105068
477.399999999994 -1.44955976129038 -68.4545058416079
477.5 -1.404785051309 -68.4532585727091
477.600000000006 -1.3948349879055 -68.4520113038102
477.699999999997 -1.4197099162805 -68.4507640349113
477.800000000003 -1.39981001960725 -68.4495167660125
477.899999999994 -1.40975996794388 -68.4482694971136
478 -1.434634781252 -68.3347680273166
478.100000000006 -1.39981001960725 -68.3334594610857
478.199999999997 -1.44955976129038 -68.3321508948548
478.300000000003 -1.43960981295376 -68.3308423286239
478.399999999994 -1.43960981295376 -68.3295337623931
478.5 -1.44955976129038 -68.3282251961622
478.600000000006 -1.43960981295376 -68.3269166299313
478.699999999997 -1.42468483291538 -68.3256080637004
478.800000000003 -1.40975996794388 -68.3242994974695
478.899999999994 -1.4197099162805 -68.3229909312386
479 -1.40975996794388 -68.2039114042284
479.100000000006 -1.40975996794388 -68.2025360217145
479.199999999997 -1.434634781252 -68.2011606392007
479.300000000003 -1.49433458633865 -68.1997852566868
479.399999999994 -1.44955976129038 -68.198409874173
479.5 -1.46945965796364 -68.1970344916591
479.600000000006 -1.434634781252 -68.1956591091453
479.699999999997 -1.41473488457875 -68.1942837266314
479.800000000003 -1.404785051309 -68.1929083441175
479.899999999994 -1.44458484465551 -68.1915329616037
480 -1.4197099162805 -68.0663731528423
480.100000000006 -1.41473488457875 -68.064924695882
480.199999999997 -1.4197099162805 -68.0634762389217
480.300000000003 -1.434634781252 -68.0620277819615
480.399999999994 -1.43960981295376 -68.0605793250012
480.5 -1.45453479299214 -68.0591308680409
480.600000000006 -1.41473488457875 -68.0576824110807
480.699999999997 -1.44458484465551 -68.0562339541204
480.800000000003 -1.404785051309 -68.0547854971601
480.899999999994 -1.4197099162805 -68.0533370401998
481 -1.42965986461713 -67.9215274568151
481.100000000006 -1.40975996794388 -67.9199987927902
481.199999999997 -1.45950970962701 -67.9184701287653
481.300000000003 -1.47443468966539 -67.9169414647405
481.399999999994 -1.48438463800202 -67.9154128007156
481.5 -1.4197099162805 -67.9138841366908
481.600000000006 -1.45950970962701 -67.9123554726659
481.699999999997 -1.434634781252 -67.910826808641
481.800000000003 -1.49433458633865 -67.9092981446162
481.899999999994 -1.44458484465551 -67.9077694805913
482 -1.44955976129038 -67.7686610543288
482.100000000006 -1.42468483291538 -67.76704400882
482.199999999997 -1.42965986461713 -67.7654269633114
482.300000000003 -1.47940960630027 -67.7638099178027
482.399999999994 -1.46945965796364 -67.7621928722939
482.5 -1.45950970962701 -67.7605758267853
482.600000000006 -1.404785051309 -67.7589587812765
482.699999999997 -1.40975996794388 -67.7573417357678
482.800000000003 -1.379910122934 -67.7557246902591
482.899999999994 -1.44955976129038 -67.7541076447504
483 -1.42965986461713 -67.6069565034587
483.100000000006 -1.404785051309 -67.6052416512429
483.199999999997 -1.46448474132877 -67.6035267990272
483.300000000003 -1.42965986461713 -67.6018119468114
483.399999999994 -1.46945965796364 -67.6000970945957
483.5 -1.39981001960725 -67.5983822423799
483.600000000006 -1.404785051309 -67.5966673901642
483.699999999997 -1.43960981295376 -67.5949525379485
483.800000000003 -1.38986007127062 -67.5932376857327
483.899999999994 -1.434634781252 -67.591522833517
484 -1.379910122934 -67.4354712818842
484.100000000006 -1.434634781252 -67.4336476832447
484.199999999997 -1.47940960630027 -67.4318240846052
484.300000000003 -1.42468483291538 -67.4300004859656
484.399999999994 -1.41473488457875 -67.4281768873261
484.5 -1.43960981295376 -67.4263532886866
484.600000000006 -1.41473488457875 -67.424529690047
484.699999999997 -1.379910122934 -67.4227060914075
484.800000000003 -1.3948349879055 -67.420882492768
484.899999999994 -1.40975996794388 -67.4190588941285
485 -1.379910122934 -67.2531114179316
485.100000000006 -1.40975996794388 -67.2511662822519
485.199999999997 -1.40975996794388 -67.2492211465722
485.300000000003 -1.46448474132877 -67.2472760108925
485.399999999994 -1.39981001960725 -67.2453308752129
485.5 -1.45453479299214 -67.2433857395332
485.600000000006 -1.41473488457875 -67.2414406038535
485.699999999997 -1.38488503956887 -67.2394954681738
485.800000000003 -1.39981001960725 -67.2375503324941
485.899999999994 -1.43960981295376 -67.2356051968145
486 -1.434634781252 -67.0585978499635
486.100000000006 -1.37493509123224 -67.0565161012622
486.199999999997 -1.434634781252 -67.054434352561
486.300000000003 -1.3948349879055 -67.0523526038598
486.399999999994 -1.404785051309 -67.0502708551586
486.5 -1.42965986461713 -67.0481891064573
486.600000000006 -1.41473488457875 -67.0461073577561
486.699999999997 -1.40975996794388 -67.0440256090549
486.800000000003 -1.3948349879055 -67.0419438603537
486.899999999994 -1.33016038125086 -67.0398621116524
487 -1.3948349879055 -66.850422979841
487.100000000006 -1.379910122934 -66.8481866880039
487.199999999997 -1.404785051309 -66.8459503961667
487.300000000003 -1.38986007127062 -66.8437141043295
487.399999999994 -1.46945965796364 -66.8414778124924
487.5 -1.41473488457875 -66.8392415206552
487.600000000006 -1.38488503956887 -66.837005228818
487.699999999997 -1.39981001960725 -66.8347689369808
487.800000000003 -1.34508524622236 -66.8325326451437
487.899999999994 -1.39981001960725 -66.8302963533065
488 -1.36001022626074 -66.626793796124
488.100000000006 -1.35503519455899 -66.6243814209978
488.199999999997 -1.44955976129038 -66.6219690458716
488.300000000003 -1.36001022626074 -66.6195566707454
488.399999999994 -1.3948349879055 -66.6171442956192
488.5 -1.404785051309 -66.614731920493
488.600000000006 -1.38986007127062 -66.6123195453669
488.699999999997 -1.36996017459737 -66.6099071702407
488.800000000003 -1.38488503956887 -66.6074947951145
488.899999999994 -1.36001022626074 -66.6050824199883
489 -1.36001022626074 -66.3855562835053
489.100000000006 -1.37493509123224 -66.3829416531725
489.199999999997 -1.42965986461713 -66.3803270228397
489.300000000003 -1.45453479299214 -66.3777123925069
489.399999999994 -1.38986007127062 -66.3750977621741
489.5 -1.37493509123224 -66.3724831318414
489.600000000006 -1.3948349879055 -66.3698685015086
489.699999999997 -1.33016038125086 -66.3672538711758
489.800000000003 -1.36498514289561 -66.364639240843
489.899999999994 -1.30528545287585 -66.3620246105102
490 -1.31026036951072 -66.1240932502264
490.100000000006 -1.33016038125086 -66.1212441534505
490.199999999997 -1.39981001960725 -66.1183950566747
490.300000000003 -1.434634781252 -66.1155459598989
490.399999999994 -1.36001022626074 -66.112696863123
490.5 -1.35503519455899 -66.1098477663472
490.600000000006 -1.33016038125086 -66.1069986695713
490.699999999997 -1.32518534954911 -66.1041495727955
490.800000000003 -1.32518534954911 -66.1013004760196
490.899999999994 -1.31523540121248 -66.0984513792438
491 -1.36001022626074 -65.8391835726422
491.100000000006 -1.35006027792411 -65.8360597774465
491.199999999997 -1.36001022626074 -65.8329359822507
491.300000000003 -1.36001022626074 -65.8298121870549
491.399999999994 -1.31523540121248 -65.8266883918592
491.5 -1.34508524622236 -65.8235645966634
491.600000000006 -1.31523540121248 -65.8204408014677
491.699999999997 -1.33016038125086 -65.8173170062719
491.800000000003 -1.29036047283747 -65.8141932110761
491.899999999994 -1.34508524622236 -65.8110694158803
492 -1.22071083448108 -65.5268040530655
492.100000000006 -1.31523540121248 -65.5233544476455
492.199999999997 -1.40975996794388 -65.5199048422255
492.300000000003 -1.42468483291538 -65.5164552368055
492.399999999994 -1.38986007127062 -65.5130056313855
492.5 -1.38986007127062 -65.5095560259655
492.600000000006 -1.32021031784735 -65.5061064205455
492.699999999997 -1.30528545287585 -65.5026568151255
492.800000000003 -1.36498514289561 -65.4992072097055
492.899999999994 -1.28041052450084 -65.4957576042855
493 -1.32021031784735 -65.1818435110648
493.100000000006 -1.35006027792411 -65.1780017542956
493.199999999997 -1.40975996794388 -65.1741599975263
493.300000000003 -1.41473488457875 -65.1703182407571
493.399999999994 -1.36996017459737 -65.1664764839878
493.5 -1.41473488457875 -65.1626347272186
493.600000000006 -1.33513529788573 -65.1587929704493
493.699999999997 -1.33513529788573 -65.1549512136801
493.800000000003 -1.30528545287585 -65.1511094569108
493.899999999994 -1.29036047283747 -65.1472677001416
494 -1.31523540121248 -64.7976678341395
494.100000000006 -1.30528545287585 -64.7933452341085
494.199999999997 -1.42468483291538 -64.7890226340776
494.300000000003 -1.36498514289561 -64.7847000340466
494.399999999994 -1.404785051309 -64.7803774340157
494.5 -1.35503519455899 -64.7760548339848
494.600000000006 -1.33016038125086 -64.7717322339538
494.699999999997 -1.31026036951072 -64.7674096339228
494.800000000003 -1.31026036951072 -64.7630870338919
494.899999999994 -1.32518534954911 -64.758764433861
495 -1.27543560786597 -64.3654078310449
495.100000000006 -1.32021031784735 -64.3604837220765
495.199999999997 -1.44458484465551 -64.355559613108
495.300000000003 -1.36996017459737 -64.3506355041396
495.399999999994 -1.36498514289561 -64.3457113951712
495.5 -1.41473488457875 -64.3407872862028
495.600000000006 -1.35503519455899 -64.3358631772343
495.699999999997 -1.36001022626074 -64.3309390682659
495.800000000003 -1.31026036951072 -64.3260149592975
495.899999999994 -1.25056067949096 -64.3210908503291
496 -1.29533550453922 -63.8729969342024
496.100000000006 -1.29533550453922 -63.8673006218195
496.199999999997 -1.43960981295376 -63.8616043094366
496.300000000003 -1.404785051309 -63.8559079970537
496.399999999994 -1.41473488457875 -63.8502116846708
496.5 -1.38488503956887 -63.8445153722879
496.600000000006 -1.34508524622236 -63.838819059905
496.699999999997 -1.34011032958749 -63.8331227475222
496.800000000003 -1.34508524622236 -63.8274264351393
496.899999999994 -1.26051062782759 -63.8217301227564
497 -1.31026036951072 -63.3033656959139
497.100000000006 -1.3003104211741 -63.2966422336469
497.199999999997 -1.50428453467527 -63.2899187713798
497.300000000003 -1.45950970962701 -63.2831953091127
497.399999999994 -1.44458484465551 -63.2764718468457
497.5 -1.3948349879055 -63.2697483845786
497.600000000006 -1.33016038125086 -63.2630249223115
497.699999999997 -1.34011032958749 -63.2563014600445
497.800000000003 -1.34508524622236 -63.2495779977774
497.899999999994 -1.29036047283747 -63.2428545355103
498 -1.29036047283747 -62.6310194692074
498.100000000006 -1.33016038125086 -62.6228689370524
498.199999999997 -1.49930950297352 -62.6147184048975
498.300000000003 -1.48935955463689 -62.6065678727425
498.399999999994 -1.47940960630027 -62.5984173405875
498.5 -1.38488503956887 -62.5902668084325
498.600000000006 -1.36001022626074 -62.5821162762775
498.699999999997 -1.36498514289561 -62.5739657441226
498.800000000003 -1.3003104211741 -62.5658152119676
498.899999999994 -1.31523540121248 -62.5576646798126
499 -1.27543560786597 -61.8159662537094
499.100000000006 -1.26548565952934 -61.8057064440008
